"id"	"chemical_id"	"chemical_name"	"protein_id"	"protein_name"	"relation_name"	"relation_id"	"source"	"dikb_id"	"fda_id"	"drugcentral_id"	"reference"	"year"	"measurement_type"	"measurement_value"
2986	CHEBI_68606	rilpivirine	PR_P08684	CYP3A	is_substrate_of	DIDEO_00000041	FDA		668		NDA 202022	2017	auc_percent_change	140.39999389648438
2988	CHEBI_681850	conivaptan	PR_P08684	CYP3A	is_substrate_of	DIDEO_00000041	FDA		588		NDA 021697	2017	auc_percent_change	982.2000122070312
2995	CHEBI_63660	pravastatin	PR_Q9UNQ0	BCRP	is_substrate_of	DIDEO_00000041	FDA		762		"8356729"	2017	auc_percent_change	2183.5
2999	CHEBI_8107	phenytoin	PR_P05181	CYP2E1	is_substrate_of	DIDEO_00000041	FDA		650		"11808866"	2017	auc_percent_change	133.10000610351562
3003	CHEBI_82960	raltegravir	PR_Q4U2R8	OAT1	transports	RO_0002020	FDA		764		"19143531"	2017	auc_percent_change	210.89999389648438
3009	CHEBI_38561	fluvastatin	PR_Q9NPD5	OATP1B3	transports	RO_0002020	FDA		738		"11907637"	2017	auc_percent_change	254.6999969482422
3011	CHEBI_63632	topotecan	PR_Q96FL8	MATE1	transports	RO_0002020	FDA		917			2017	auc_percent_change	2.430000066757202
3018	CHEBI_63632	topotecan	PR_Q86VL8	MATE2K	transports	RO_0002020	FDA		919			2017	auc_percent_change	2.430000066757202
3024	CHEBI_8107	phenytoin	PR_P11509	CYP2A6	is_substrate_of	DIDEO_00000041	FDA		652		"11808866"	2017	auc_percent_change	133.10000610351562
3025	CHEBI_51141	alfuzosin	PR_P08684	CYP3A	is_substrate_of	DIDEO_00000041	FDA		561		NDA 021287	2017	auc_percent_change	197.0
3029	CHEBI_32246	tolvaptan	PR_P08684	CYP3A4	is_substrate_of	DIDEO_00000041	FDA		812		"21988334"	2017	auc_percent_change	439.70001220703125
3031	CHEBI_3558	cerivastatin	PR_P08684	CYP3A4	is_substrate_of	DIDEO_00000041	FDA		582		"10096257"	2017	auc_percent_change	375.29998779296875
3033	CHEBI_63608	maraviroc	PR_P08183	P-gp	transports	RO_0002020	FDA		749		"18333864"	2017	auc_percent_change	897.9000244140625
3036	CHEBI_63660	pravastatin	PR_Q9NPD5	OATP1B3	transports	RO_0002020	FDA		760		"8356729"	2017	auc_percent_change	2183.5
3037	CHEBI_38545	rosuvastatin	PR_P08183	P-gp	transports	RO_0002020	FDA		775		"15289793"	2017	auc_percent_change	608.2000122070312
3043	CHEBI_48390	cinacalcet	PR_P10635	CYP2D6	is_substrate_of	DIDEO_00000041	FDA		585		"17518508"	2017	auc_percent_change	102.9000015258789
3045	CHEBI_50659	dronedarone	PR_P08684	CYP3A4	is_substrate_of	DIDEO_00000041	FDA		801		NDA 022425	2017	auc_percent_change	2383.300048828125
1	CHEBI_38561	fluvastatin	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	195			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
2	CHEBI_32020	pitavastatin	PR_Q9NPD5	oatp1b3	is_substrate_of	DIDEO_00000041	dikb	164			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
3	CHEBI_45783	imatinib	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	190			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
4	CHEBI_63629	tizanidine	PR_P05177	cyp1a2	is_substrate_of	DIDEO_00000041	dikb	120			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
5	CHEBI_4636	diphenhydramine	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	472			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
6	CHEBI_38561	fluvastatin	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	99			http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?id=3237	2017		
7	CHEBI_50659	dronedarone	PR_P08183	p-glycoprotein	inhibits	RO_0002449	dikb	499			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
8	CHEBI_6916	mexiletine	PR_P05177	cyp1a2	inhibits	RO_0002449	dikb	532			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/AB73778B-6794-441C-B127-610A6D0733EA	2017		
9	CHEBI_4995	felbamate	PR_P33261	cyp2c19	inhibits	RO_0002449	dikb	583			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
10	CHEBI_3732	clarithromycin	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	215			http://www.ncbi.nlm.nih.gov/pubmed/9152603	2017		
11	CHEBI_10119	ziprasidone	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	238			http://www.ncbi.nlm.nih.gov/pubmed/10771452	2017		
12	CHEBI_10023	voriconazole	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	603			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
13	CHEBI_46081	fluconazole	PR_P11712	cyp2c9	inhibits	RO_0002449	dikb	539			http://www.ncbi.nlm.nih.gov/pubmed/8801057	2017		
14	CHEBI_101278	diltiazem	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	420			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
15	CHEBI_2611	alprazolam	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	255			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
16	CHEBI_601027	aliskiren	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	95			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
17	CHEBI_6923	miconazole	PR_P11712	cyp2c9	inhibits	RO_0002449	dikb	287			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
18	CHEBI_63660	pravastatin	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	75			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
19	CHEBI_36791	escitalopram	PR_P33261	cyp2c19	is_substrate_of	DIDEO_00000041	dikb	144			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/13bb8267-1cab-43e5-acae-55a4d957630a	2017		
20	CHEBI_61049	tacrolimus	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	73			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
21	CHEBI_4975	famotidine	PR_P05177	cyp1a2	inhibits	RO_0002449	dikb	582			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
22	CHEBI_2611	alprazolam	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	9			http://www.ncbi.nlm.nih.gov/pubmed/12124305	2017		
23	CHEBI_4031	cyclosporine	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	206			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
24	CHEBI_9168	sirolimus	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	235			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
25	CHEBI_6076	itraconazole	PR_P08183	p-glycoprotein	inhibits	RO_0002449	dikb	550			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
26	PC_64718	beta-hydroxy-simvastatin	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	88			http://www.ncbi.nlm.nih.gov/pubmed/9542477	2017		
27	CHEBI_9948	verapamil	PR_P05177	cyp1a2	inhibits	RO_0002449	dikb	382			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
28	CHEBI_63589	etravirine	PR_P11712	cyp2c9	inhibits	RO_0002449	dikb	296			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
29	CHEBI_8871	risperidone	PR_P10635	cyp2d6	is_substrate_of	DIDEO_00000041	dikb	198			http://www.ncbi.nlm.nih.gov/pubmed/7690693	2017		
30	CHEBI_64355	posaconazole	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	43			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
290	CHEBI_48390	cinacalcet	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	578			http://www.ncbi.nlm.nih.gov/pubmed/17652181	2017		
31	CHEBI_10119	ziprasidone	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	236			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8326928a-2cb6-4f7f-9712-03a425a14c37	2017		
32	CHEBI_8028	perphenazine	PR_P10635	cyp2d6	is_substrate_of	DIDEO_00000041	dikb	149			http://www.ncbi.nlm.nih.gov/pubmed/9333110	2017		
33	CHEBI_135949	ambrisentan	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	187			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
34	CHEBI_44032	indinavir	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	473			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/e19405d9-d9a1-4072-5b9e-40cd3ae4bf1f	2017		
35	CHEBI_3732	clarithromycin	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	622			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
36	CHEBI_9948	verapamil	PR_P08183	p-glycoprotein	inhibits	RO_0002449	dikb	482			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
37	CHEBI_2663	amiodarone	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	656			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/99991CC3-7271-44FC-91C3-3CAB0BBE7645	2017		
335	CHEBI_41423	celecoxib	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	615			http://www.ncbi.nlm.nih.gov/pubmed/12891223	2017		
38	CHEBI_41774	tamoxifen	PR_P20815	cyp3a5	is_substrate_of	DIDEO_00000041	dikb	44			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/407a372d-4448-4d53-afd4-eb0e74bbc336	2017		
39	CHEBI_48390	cinacalcet	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	577			http://www.ncbi.nlm.nih.gov/pubmed/16680561	2017		
40	CHEBI_80603	R-demethylcitalopram	PR_P10635	cyp2d6	is_substrate_of	DIDEO_00000041	dikb	31			http://www.ncbi.nlm.nih.gov/pubmed/11454728	2017		
41	CHEBI_585948	felodipine	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	266			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
42	CHEBI_47519	ketoconazole	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	374			http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?id=1332	2017		
43	CHEBI_52172	nilotinib	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	191			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
44	CHEBI_68478	everolimus	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	127			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
45	CHEBI_6757	S-mephenytoin	PR_P33261	cyp2c19	is_substrate_of	DIDEO_00000041	dikb	86			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
46	CHEBI_101278	diltiazem	PR_P20815	cyp3a5	is_substrate_of	DIDEO_00000041	dikb	59			http://www.ncbi.nlm.nih.gov/pubmed/12124305	2017		
47	CHEBI_47519	ketoconazole	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	377			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
48	CHEBI_39548	atorvastatin	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	519			http://www.ncbi.nlm.nih.gov/pubmed/12911366	2017		
49	CHEBI_63608	maraviroc	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	232			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
50	CHEBI_7915	pantoprazole	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	210			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/742ca9f4-9fba-44d4-29a8-1fe3a04f1af6	2017		
51	CHEBI_47519	ketoconazole	PR_P33261	cyp2c19	inhibits	RO_0002449	dikb	425			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
52	CHEBI_38561	fluvastatin	PR_P10632	cyp2c8	is_substrate_of	DIDEO_00000041	dikb	121			http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?id=3237	2017		
53	CHEBI_8768	rabeprazole	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	30			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5d103551-978f-472a-9c62-51e6e4dea068	2017		
54	CHEBI_9654	trazodone	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	38			http://dailymed.nlm.nih.gov/dailymed/archives/fdaDrugInfo.cfm?archiveid=4844	2017		
55	CHEBI_6807	methadone	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	522			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
56	CHEBI_9448	terbinafine	PR_P05177	cyp1a2	inhibits	RO_0002449	dikb	292			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
57	CHEBI_3699	cimetidine	PR_P05177	cyp1a2	inhibits	RO_0002449	dikb	466			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
58	CHEBI_51450	bosentan	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	244			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
59	CHEBI_9342	sulfinpyrazone	PR_P11712	cyp2c9	inhibits	RO_0002449	dikb	294			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
60	CHEBI_46081	fluconazole	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	490			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
61	CHEBI_7494	nefazodone	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	626			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/b1d149db-ad43-4f3f-aef1-fb0395ba4191	2017		
62	CHEBI_8028	perphenazine	PR_P10635	cyp2d6	is_substrate_of	DIDEO_00000041	dikb	148			http://www.ncbi.nlm.nih.gov/pubmed/11136295	2017		
63	CHEBI_10023	voriconazole	PR_P11712	cyp2c9	inhibits	RO_0002449	dikb	585			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/ce3ef5cf-3087-4d92-9d94-9eb8287228db	2017		
64	CHEBI_10023	voriconazole	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	601			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/ce3ef5cf-3087-4d92-9d94-9eb8287228db	2017		
65	CHEBI_28593	quinidine	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	227			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
66	CHEBI_50659	dronedarone	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	468			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
67	CHEBI_10119	ziprasidone	PR_P05177	cyp1a2	is_substrate_of	DIDEO_00000041	dikb	156			http://www.ncbi.nlm.nih.gov/pubmed/10771452	2017		
68	CHEBI_6950	mirtazapine	PR_P05177	cyp1a2	is_substrate_of	DIDEO_00000041	dikb	22			http://www.ncbi.nlm.nih.gov/pubmed/10997935	2017		
69	CHEBI_10023	voriconazole	PR_P33261	cyp2c19	inhibits	RO_0002449	dikb	599			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/ce3ef5cf-3087-4d92-9d94-9eb8287228db	2017		
70	CHEBI_3090	bicalutamide	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	461			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
71	CHEBI_7915	pantoprazole	PR_P33261	cyp2c19	is_substrate_of	DIDEO_00000041	dikb	181			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/742ca9f4-9fba-44d4-29a8-1fe3a04f1af6	2017		
72	CHEBI_42355	erythromycin	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	322			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
73	CHEBI_9150	simvastatin	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	2			http://www.ncbi.nlm.nih.gov/pubmed/9321523	2017		
74	CHEBI_9943	venlafaxine	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	308			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/cf2d9bee-f8e3-477a-e4b4-f0e82657b7d2	2017		
75	CHEBI_7936	paroxetine	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	611			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
76	CHEBI_9566	thioridazine	PR_P10635	cyp2d6	is_substrate_of	DIDEO_00000041	dikb	242			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/56b3f4c2-52af-4947-b225-6808ae9f26f5	2017		
77	CHEBI_5118	fluoxetine	PR_P33261	cyp2c19	inhibits	RO_0002449	dikb	481			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
78	CHEBI_80630	irinotecan	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	27			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
79	CHEBI_10100	zafirlukast	PR_P11712	cyp2c9	inhibits	RO_0002449	dikb	451			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/5550433b-8c9c-4378-058f-6bb724c4f18c	2017		
80	PC_213023	dabigatran-etexilate	PR_P08183	p-glycoprotein	is_substrate_of	DIDEO_00000041	dikb	176			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
81	CHEBI_65173	iloperidone	PR_P10635	cyp2d6	is_substrate_of	DIDEO_00000041	dikb	34			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/33f60b40-3fca-11de-8f56-0002a5d5c51b	2017		
82	CHEBI_101278	diltiazem	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	541			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
83	CHEBI_2611	alprazolam	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	11			http://www.ncbi.nlm.nih.gov/pubmed/10548453	2017		
84	CHEBI_10125	zolpidem	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	93			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/de965605-268a-4479-86f7-84de949cf36f	2017		
85	PC_64718	simvastatin-acid	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	69			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
86	CHEBI_8776	ranitidine	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	462			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
87	CHEBI_5138	fluvoxamine	PR_P05177	cyp1a2	inhibits	RO_0002449	dikb	565			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
88	CHEBI_31596	febuxostat	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	574			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
89	CHEBI_8028	perphenazine	PR_P05177	cyp1a2	is_substrate_of	DIDEO_00000041	dikb	136			http://www.ncbi.nlm.nih.gov/pubmed/11136295	2017		
90	CHEBI_44032	indinavir	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	474			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/e19405d9-d9a1-4072-5b9e-40cd3ae4bf1f	2017		
91	CHEBI_47519	ketoconazole	PR_P08183	p-glycoprotein	inhibits	RO_0002449	dikb	367			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
92	CHEBI_41774	tamoxifen	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	55			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/407a372d-4448-4d53-afd4-eb0e74bbc336	2017		
93	CHEBI_36792	R-citalopram	PR_P33261	cyp2c19	is_substrate_of	DIDEO_00000041	dikb	196			http://www.ncbi.nlm.nih.gov/pubmed/11454728	2017		
94	CHEBI_38545	rosuvastatin	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	14			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
95	CHEBI_28593	quinidine	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	471			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
96	CHEBI_82941	fosamprenavir	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	422			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
97	CHEBI_5775	hydralazine	PR_P10635	cyp2d6	inhibits	RO_0002449	dikb	566			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
98	CHEBI_28077	rifampin	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	18			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
99	CHEBI_77590	armodafinil	PR_P33261	cyp2c19	inhibits	RO_0002449	dikb	421			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
100	CHEBI_39548	atorvastatin	PR_P08684	cyp3a4	is_substrate_of	DIDEO_00000041	dikb	7			http://www.ncbi.nlm.nih.gov/pubmed/11038166	2017		
101	CHEBI_28593	quinidine	PR_P08183	p-glycoprotein	inhibits	RO_0002449	dikb	334			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
102	CHEBI_36792	R-citalopram	PR_P10635	cyp2d6	is_substrate_of	DIDEO_00000041	dikb	68			http://www.ncbi.nlm.nih.gov/pubmed/11454728	2017		
103	CHEBI_87681	ranolazine	PR_P08684	cyp3a4	inhibits	RO_0002449	dikb	654			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
104	CHEBI_48390	cinacalcet	PR_P05177	cyp1a2	is_substrate_of	DIDEO_00000041	dikb	201			http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81	2017		
105	CHEBI_49040	ezetimibe	PR_Q9Y6L6	oatp1b1	is_substrate_of	DIDEO_00000041	dikb	116			http://www.fda.gov/downloads/drugs/guidancecomplianceregulatoryinformation/guidances/ucm292362.pdf	2017		
